subject_number,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
1,2,165,test,1,male,Latino,female,Black,happy,,,,intact,z,1958,False,False,
1,2,166,test,1,male,Latino,female,Black,happy,,,,rearranged,m,1629,False,False,
1,2,167,test,1,male,Asian,male,White,neutral,,,,rearranged,z,2558,True,False,
1,2,168,test,1,female,Asian,female,White,neutral,,,,intact,m,1606,True,False,
1,2,169,test,1,female,Latino,female,Black,happy,,,,rearranged,z,1332,True,False,
1,2,170,test,1,female,Latino,female,Black,happy,,,,rearranged,z,1744,True,False,
1,2,171,test,1,male,Latino,male,White,neutral,,,,intact,z,2115,False,False,
1,2,172,test,1,female,Black,male,Black,happy,,,,rearranged,z,2112,True,False,
1,2,173,test,1,female,Latino,female,Black,angry,,,,intact,m,2842,True,False,
1,2,174,test,1,female,White,male,Black,neutral,,,,rearranged,z,782,True,False,
1,2,175,test,1,female,Black,female,White,neutral,,,,intact,z,1879,False,False,
1,2,176,test,1,male,White,female,Black,neutral,,,,rearranged,z,442,True,False,
1,2,177,test,1,female,Latino,female,Black,angry,,,,intact,z,1142,False,False,
1,2,178,test,1,male,Black,male,White,happy,,,,intact,z,376,False,False,
1,2,179,test,1,male,Latino,female,Black,neutral,,,,intact,m,1187,True,False,
1,2,180,test,1,male,Black,female,Black,angry,,,,intact,m,1215,True,False,
2,2,1,study,0,male,Latino,female,Black,happy,,,,,,,False,True,
2,2,2,study,0,female,Black,male,Black,happy,,,,,z,1505,True,False,
2,2,3,study,0,male,White,female,Black,neutral,,,,,z,1866,False,False,
2,2,4,study,0,female,White,female,Black,neutral,,,,,z,1178,True,False,
2,2,5,study,0,male,Asian,male,White,happy,,,,,m,1320,True,False,
2,2,6,study,0,female,Latino,male,Black,neutral,,,,,m,932,False,False,
2,2,7,study,0,female,White,male,Black,angry,,,,,m,1299,False,False,
2,2,8,study,0,female,Black,female,White,angry,,,,,z,2178,True,False,
2,2,9,study,0,female,Latino,female,Black,happy,,,,,z,1109,True,False,
2,2,10,study,0,male,Black,female,Black,happy,,,,,z,1024,False,False,
2,2,11,study,0,male,Black,male,White,happy,,,,,m,2248,True,False,
2,2,12,study,0,male,Black,male,Black,happy,,,,,m,1236,True,False,
2,2,13,study,0,female,White,female,Black,happy,,,,,z,1396,True,False,
2,2,14,study,0,female,Latino,male,Black,neutral,,,,,z,1681,True,False,
2,2,15,study,0,male,White,male,Black,happy,,,,,m,1264,True,False,
2,2,16,study,0,female,Black,female,Black,angry,,,,,z,1243,True,False,
2,2,17,study,0,male,Latino,male,Black,happy,,,,,m,1542,True,False,
2,2,18,study,0,male,White,female,White,angry,,,,,z,1415,False,False,
2,2,19,study,0,male,White,male,Black,angry,,,,,m,1374,True,False,
2,2,20,study,0,female,Asian,male,White,angry,,,,,z,1524,True,False,
2,2,21,study,0,female,White,male,White,happy,,,,,m,1664,False,False,
2,2,22,study,0,female,Asian,male,White,neutral,,,,,m,1824,False,False,
2,2,23,study,0,male,Latino,male,Black,angry,,,,,m,889,True,False,
2,2,24,study,0,male,Asian,female,White,angry,,,,,z,1291,False,False,
2,2,25,study,0,female,Black,male,Black,happy,,,,,m,974,False,False,
2,2,26,study,0,female,Latino,male,Black,angry,,,,,m,1438,False,False,
2,2,27,study,0,male,Asian,female,Black,neutral,,,,,z,1371,False,False,
2,2,28,study,0,male,Black,female,Black,angry,,,,,z,1431,False,False,
2,2,29,study,0,female,White,female,Black,angry,,,,,z,1536,True,False,
2,2,30,study,0,male,Black,female,White,angry,,,,,m,1820,True,False,
2,2,31,study,1,female,White,male,White,angry,,,,,m,1065,False,False,
2,2,32,study,1,male,Black,male,White,neutral,,,,,z,1743,False,False,
2,2,33,study,1,female,Black,male,White,happy,,,,,z,1527,True,False,
2,2,34,study,1,male,Asian,female,White,neutral,,,,,z,1353,False,False,
2,2,35,study,1,male,Asian,male,White,neutral,,,,,m,1426,True,False,
2,2,36,study,1,male,White,female,Black,happy,,,,,z,1426,False,False,
2,2,37,study,1,female,Black,female,White,neutral,,,,,z,975,True,False,
2,2,38,study,1,male,White,male,White,neutral,,,,,m,1370,True,False,
2,2,39,study,1,female,Black,male,Black,neutral,,,,,z,791,True,False,
2,2,40,study,1,male,Asian,female,Black,happy,,,,,m,1674,True,False,
2,2,41,study,1,female,Black,female,Black,happy,,,,,z,847,True,False,
2,2,42,study,1,male,Black,male,Black,neutral,,,,,m,788,True,False,
2,2,43,study,1,male,Latino,male,White,angry,,,,,m,831,True,False,
2,2,44,study,1,male,White,female,Black,angry,,,,,z,1416,False,False,
2,2,45,study,1,male,White,male,Black,neutral,,,,,m,610,True,False,
2,2,46,study,1,male,White,female,Black,neutral,,,,,m,759,True,False,
2,2,47,study,1,female,Black,female,White,neutral,,,,,z,957,True,False,
2,2,48,study,1,female,Black,male,Black,neutral,,,,,m,1724,False,False,
2,2,49,study,1,female,Black,female,White,angry,,,,,z,1501,True,False,
2,2,50,study,1,male,Asian,female,White,neutral,,,,,z,1040,False,False,
2,2,51,study,1,male,Asian,male,White,angry,,,,,m,1825,True,False,
2,2,52,study,1,female,Black,male,Black,happy,,,,,z,590,True,False,
2,2,53,study,1,female,Latino,female,Black,happy,,,,,z,730,True,False,
2,2,54,study,1,female,White,female,White,angry,,,,,z,722,True,False,
2,2,55,study,1,female,Asian,female,White,neutral,,,,,z,619,True,False,
2,2,56,study,1,female,Asian,male,White,angry,,,,,z,1142,True,False,
2,2,57,study,1,female,Asian,female,Black,neutral,,,,,z,1014,True,False,
2,2,58,study,1,male,White,female,White,happy,,,,,z,1166,False,False,
2,2,59,study,1,male,Latino,male,Black,angry,,,,,m,633,True,False,
2,2,60,study,1,female,Latino,female,Black,happy,,,,,z,842,True,False,
2,2,61,study,0,male,White,female,White,angry,,,,,z,1501,False,False,
2,2,62,study,0,female,Black,female,White,neutral,,,,,z,916,True,False,
2,2,63,study,0,female,Black,female,White,angry,,,,,z,712,True,False,
2,2,64,study,0,male,White,male,Black,angry,,,,,m,915,True,False,
2,2,65,study,0,female,Black,male,Black,happy,,,,,m,978,False,False,
2,2,66,study,0,female,White,male,White,happy,,,,,z,670,True,False,
2,2,67,study,0,male,Black,male,Black,happy,,,,,m,689,True,False,
2,2,68,study,0,male,Black,female,White,angry,,,,,m,853,True,False,
2,2,69,study,0,female,Asian,male,White,angry,,,,,z,1031,True,False,
2,2,70,study,0,female,Black,female,White,neutral,,,,,z,885,True,False,
2,2,71,study,0,male,White,female,Black,angry,,,,,m,721,True,False,
2,2,72,study,0,male,White,male,Black,happy,,,,,m,1007,True,False,
2,2,73,study,0,female,White,female,White,angry,,,,,z,658,True,False,
2,2,74,study,0,male,White,female,Black,neutral,,,,,m,724,True,False,
2,2,75,study,0,female,Black,male,Black,happy,,,,,m,930,False,False,
2,2,76,study,0,male,Asian,female,White,angry,,,,,m,836,True,False,
2,2,77,study,0,female,Asian,female,Black,neutral,,,,,z,879,True,False,
2,2,78,study,0,male,White,male,Black,neutral,,,,,m,707,True,False,
2,2,79,study,0,female,Asian,female,White,neutral,,,,,z,735,True,False,
2,2,80,study,0,female,Latino,male,Black,neutral,,,,,z,585,True,False,
2,2,81,study,0,male,Black,male,White,neutral,,,,,z,806,False,False,
2,2,82,study,0,male,Asian,male,White,happy,,,,,m,1110,True,False,
2,2,83,study,0,male,Black,female,Black,angry,,,,,m,1098,True,False,
2,2,84,study,0,male,Latino,female,Black,happy,,,,,,,False,True,
2,2,85,study,0,male,White,female,Black,neutral,,,,,m,609,True,False,
2,2,86,study,0,female,Latino,female,Black,happy,,,,,z,986,True,False,
2,2,87,study,0,male,Asian,female,White,neutral,,,,,m,830,True,False,
2,2,88,study,0,female,Black,female,Black,angry,,,,,z,903,True,False,
2,2,89,study,0,female,Black,male,Black,neutral,,,,,z,1526,True,False,
2,2,90,study,0,male,White,female,Black,happy,,,,,m,726,True,False,
