subject_number,dataset,condition,trial_number,phase,block,target_gender,target_race,flanker_gender,flanker_race,flanker_emotion,stimulus_type,study_flanker_emotion,study_flanker_gender,pair_type,response,rt,correct,timed_out,rating
31,mar09,1,36,study,1,male,Asian,female,Black,happy,,,,,m,699.0,True,False,
31,mar09,1,37,study,1,male,White,male,White,happy,,,,,m,1057.0,True,False,
31,mar09,1,38,study,1,female,Asian,female,Black,neutral,,,,,z,2256.0,True,False,
31,mar09,1,39,study,1,female,White,male,White,happy,,,,,z,1165.0,True,False,
31,mar09,1,40,study,1,female,Asian,female,Black,happy,,,,,z,908.0,True,False,
31,mar09,1,41,study,1,male,White,female,White,happy,,,,,m,1511.0,True,False,
31,mar09,1,42,study,1,female,Latino,male,Black,happy,,,,,z,1643.0,True,False,
31,mar09,1,43,study,1,female,Latino,male,Black,angry,,,,,z,741.0,True,False,
31,mar09,1,44,study,1,female,Asian,male,Black,happy,,,,,m,1856.0,False,False,
31,mar09,1,45,study,1,male,White,male,Black,happy,,,,,m,1741.0,True,False,
31,mar09,1,46,study,1,male,Black,male,Black,neutral,,,,,m,988.0,True,False,
31,mar09,1,47,study,1,female,Latino,male,White,angry,,,,,z,1844.0,True,False,
31,mar09,1,48,study,1,female,White,female,Black,neutral,,,,,z,651.0,True,False,
31,mar09,1,49,study,1,male,Latino,male,White,angry,,,,,m,1730.0,True,False,
31,mar09,1,50,study,1,female,Asian,male,Black,neutral,,,,,z,1644.0,True,False,
31,mar09,1,51,study,1,male,Black,female,White,angry,,,,,m,1471.0,True,False,
31,mar09,1,52,study,1,female,White,male,Black,angry,,,,,z,1837.0,True,False,
31,mar09,1,53,study,1,female,Black,female,White,neutral,,,,,z,860.0,True,False,
31,mar09,1,54,study,1,female,White,female,Black,neutral,,,,,z,876.0,True,False,
31,mar09,1,55,study,1,female,Latino,male,White,happy,,,,,z,710.0,True,False,
31,mar09,1,56,study,1,male,Black,female,White,angry,,,,,m,2259.0,True,False,
31,mar09,1,57,study,1,female,Black,female,Black,neutral,,,,,z,1891.0,True,False,
31,mar09,1,58,study,1,male,White,female,Black,happy,,,,,m,1452.0,True,False,
31,mar09,1,59,study,1,male,Latino,male,Black,happy,,,,,m,1368.0,True,False,
31,mar09,1,60,study,1,female,Asian,female,Black,angry,,,,,z,1799.0,True,False,
31,mar09,1,61,test,0,male,Asian,,,,old,happy,female,,z,1445.0,False,False,
31,mar09,1,62,test,0,male,Black,,,,old,angry,female,,z,1066.0,False,False,
31,mar09,1,63,test,0,female,White,,,,old,happy,male,,m,938.0,True,False,
31,mar09,1,64,test,0,female,Asian,,,,new,,,,z,838.0,True,False,
31,mar09,1,65,test,0,female,White,,,,new,,,,m,1375.0,False,False,
31,mar09,1,66,test,0,female,Black,,,,new,,,,z,1006.0,True,False,
31,mar09,1,67,test,0,male,White,,,,new,,,,z,941.0,True,False,
31,mar09,1,68,test,0,female,Black,,,,old,neutral,female,,m,778.0,True,False,
31,mar09,1,69,test,0,female,Asian,,,,old,happy,male,,m,879.0,True,False,
31,mar09,1,70,test,0,female,Asian,,,,old,happy,female,,m,825.0,True,False,
31,mar09,1,71,test,0,male,White,,,,old,happy,male,,m,952.0,True,False,
31,mar09,1,72,test,0,male,Black,,,,old,angry,female,,m,728.0,True,False,
31,mar09,1,73,test,0,female,Latino,,,,old,neutral,male,,m,974.0,True,False,
31,mar09,1,74,test,0,male,Black,,,,new,,,,z,726.0,True,False,
31,mar09,1,75,test,0,female,Black,,,,new,,,,z,1317.0,True,False,
31,mar09,1,76,test,0,female,Black,,,,new,,,,m,1058.0,False,False,
31,mar09,1,77,test,0,male,Latino,,,,new,,,,z,989.0,True,False,
31,mar09,1,78,test,0,female,Black,,,,new,,,,z,1060.0,True,False,
31,mar09,1,79,test,0,male,Black,,,,new,,,,z,1040.0,True,False,
31,mar09,1,80,test,0,female,Black,,,,new,,,,z,1138.0,True,False,
31,mar09,1,81,test,0,female,Asian,,,,new,,,,m,1585.0,False,False,
31,mar09,1,82,test,0,male,White,,,,new,,,,z,752.0,True,False,
31,mar09,1,83,test,0,female,White,,,,old,angry,female,,m,850.0,True,False,
31,mar09,1,84,test,0,female,Asian,,,,old,happy,female,,m,722.0,True,False,
31,mar09,1,85,test,0,female,White,,,,new,,,,m,697.0,False,False,
31,mar09,1,86,test,0,male,Latino,,,,old,neutral,male,,m,1081.0,True,False,
31,mar09,1,87,test,0,female,Latino,,,,old,angry,male,,m,871.0,True,False,
31,mar09,1,88,test,0,female,Asian,,,,new,,,,m,825.0,False,False,
31,mar09,1,89,test,0,female,Latino,,,,old,neutral,male,,m,886.0,True,False,
31,mar09,1,90,test,0,female,Black,,,,old,angry,male,,m,878.0,True,False,
31,mar09,1,91,test,0,female,Black,,,,new,,,,z,1000.0,True,False,
31,mar09,1,92,test,0,female,Black,,,,old,angry,female,,m,943.0,True,False,
31,mar09,1,93,test,0,male,Black,,,,old,angry,male,,z,722.0,False,False,
31,mar09,1,94,test,0,male,Latino,,,,old,neutral,female,,z,863.0,False,False,
31,mar09,1,95,test,0,male,Latino,,,,old,angry,male,,z,810.0,False,False,
31,mar09,1,96,test,0,male,White,,,,new,,,,z,745.0,True,False,
31,mar09,1,97,test,0,female,Black,,,,new,,,,z,915.0,True,False,
31,mar09,1,98,test,0,female,Latino,,,,old,angry,male,,m,754.0,True,False,
31,mar09,1,99,test,0,male,Asian,,,,new,,,,m,817.0,False,False,
31,mar09,1,100,test,0,male,Latino,,,,new,,,,z,966.0,True,False,
31,mar09,1,101,test,1,female,White,,,,old,angry,male,,z,745.0,False,False,
31,mar09,1,102,test,1,male,Black,,,,new,,,,m,793.0,False,False,
31,mar09,1,103,test,1,female,White,,,,new,,,,z,961.0,True,False,
31,mar09,1,104,test,1,female,Black,,,,new,,,,z,704.0,True,False,
31,mar09,1,105,test,1,male,Asian,,,,old,angry,female,,z,640.0,False,False,
31,mar09,1,106,test,1,male,Black,,,,new,,,,m,977.0,False,False,
31,mar09,1,107,test,1,male,Latino,,,,new,,,,z,990.0,True,False,
31,mar09,1,108,test,1,female,Black,,,,old,angry,male,,z,1034.0,False,False,
31,mar09,1,109,test,1,male,Black,,,,new,,,,z,841.0,True,False,
31,mar09,1,110,test,1,male,Asian,,,,new,,,,z,753.0,True,False,
31,mar09,1,111,test,1,female,Latino,,,,old,neutral,male,,m,967.0,True,False,
31,mar09,1,112,test,1,female,Black,,,,new,,,,m,934.0,False,False,
31,mar09,1,113,test,1,female,White,,,,new,,,,z,955.0,True,False,
31,mar09,1,114,test,1,male,Latino,,,,new,,,,z,865.0,True,False,
31,mar09,1,115,test,1,male,White,,,,old,neutral,female,,m,607.0,True,False,
31,mar09,1,116,test,1,male,White,,,,new,,,,z,1176.0,True,False,
31,mar09,1,117,test,1,female,Latino,,,,old,happy,female,,m,642.0,True,False,
31,mar09,1,118,test,1,female,Asian,,,,old,neutral,female,,m,608.0,True,False,
31,mar09,1,119,test,1,male,Asian,,,,new,,,,m,751.0,False,False,
31,mar09,1,120,test,1,male,White,,,,old,happy,female,,m,688.0,True,False,
31,mar09,1,121,test,1,male,Latino,,,,new,,,,m,633.0,False,False,
31,mar09,1,122,test,1,female,Black,,,,new,,,,m,736.0,False,False,
31,mar09,1,123,test,1,male,White,,,,old,angry,female,,z,573.0,False,False,
31,mar09,1,124,test,1,male,White,,,,old,happy,male,,m,719.0,True,False,
31,mar09,1,125,test,1,male,White,,,,new,,,,z,680.0,True,False,
31,mar09,1,126,test,1,female,Asian,,,,old,happy,female,,m,664.0,True,False,
31,mar09,1,127,test,1,male,Asian,,,,new,,,,m,553.0,False,False,
31,mar09,1,128,test,1,male,Black,,,,old,angry,female,,m,447.0,True,False,
31,mar09,1,129,test,1,male,Latino,,,,new,,,,m,714.0,False,False,
31,mar09,1,130,test,1,female,Latino,,,,new,,,,m,697.0,False,False,
31,mar09,1,131,test,1,male,Black,,,,new,,,,m,600.0,False,False,
31,mar09,1,132,test,1,female,Latino,,,,old,happy,male,,m,489.0,True,False,
31,mar09,1,133,test,1,female,Latino,,,,new,,,,m,625.0,False,False,
31,mar09,1,134,test,1,female,Asian,,,,new,,,,m,654.0,False,False,
31,mar09,1,135,test,1,male,Latino,,,,new,,,,z,557.0,True,False,
31,mar09,1,136,test,1,female,Black,,,,new,,,,z,664.0,True,False,
31,mar09,1,137,test,1,female,White,,,,new,,,,m,635.0,False,False,
31,mar09,1,138,test,1,female,Black,,,,old,angry,female,,m,720.0,True,False,
31,mar09,1,139,test,1,female,Black,,,,old,happy,female,,m,728.0,True,False,
31,mar09,1,140,test,1,male,White,,,,old,happy,female,,m,711.0,True,False,
31,mar09,1,141,test,2,male,Asian,,,,new,,,,z,754.0,True,False,
31,mar09,1,142,test,2,male,Latino,,,,new,,,,m,750.0,False,False,
31,mar09,1,143,test,2,female,Latino,,,,new,,,,m,684.0,False,False,
31,mar09,1,144,test,2,male,Black,,,,old,angry,male,,m,1033.0,True,False,
31,mar09,1,145,test,2,male,Latino,,,,old,happy,male,,m,784.0,True,False,
31,mar09,1,146,test,2,male,White,,,,old,happy,male,,m,592.0,True,False,
31,mar09,1,147,test,2,male,White,,,,old,happy,female,,m,744.0,True,False,
31,mar09,1,148,test,2,female,White,,,,new,,,,m,768.0,False,False,
31,mar09,1,149,test,2,male,Black,,,,old,neutral,male,,z,560.0,False,False,
31,mar09,1,150,test,2,female,White,,,,old,neutral,female,,m,790.0,True,False,
31,mar09,1,151,test,2,male,Black,,,,old,angry,male,,z,748.0,False,False,
31,mar09,1,152,test,2,female,Asian,,,,old,angry,female,,z,823.0,False,False,
31,mar09,1,153,test,2,female,Asian,,,,new,,,,m,711.0,False,False,
31,mar09,1,154,test,2,male,Black,,,,old,neutral,male,,z,755.0,False,False,
31,mar09,1,155,test,2,male,Latino,,,,new,,,,z,569.0,True,False,
31,mar09,1,156,test,2,male,White,,,,new,,,,z,730.0,True,False,
31,mar09,1,157,test,2,male,Latino,,,,old,happy,female,,z,836.0,False,False,
31,mar09,1,158,test,2,female,White,,,,new,,,,m,730.0,False,False,
31,mar09,1,159,test,2,female,White,,,,new,,,,m,621.0,False,False,
31,mar09,1,160,test,2,male,Black,,,,new,,,,m,608.0,False,False,
31,mar09,1,161,test,2,female,Black,,,,old,neutral,female,,m,741.0,True,False,
31,mar09,1,162,test,2,female,White,,,,old,neutral,female,,m,502.0,True,False,
31,mar09,1,163,test,2,female,Asian,,,,old,neutral,male,,m,551.0,True,False,
31,mar09,1,164,test,2,male,Black,,,,old,neutral,female,,z,668.0,False,False,
31,mar09,1,165,test,2,male,Black,,,,old,neutral,male,,z,600.0,False,False,
31,mar09,1,166,test,2,male,Asian,,,,new,,,,z,1000.0,True,False,
31,mar09,1,167,test,2,male,White,,,,old,neutral,male,,z,640.0,False,False,
31,mar09,1,168,test,2,female,Asian,,,,old,neutral,male,,m,640.0,True,False,
31,mar09,1,169,test,2,female,Black,,,,new,,,,m,493.0,False,False,
31,mar09,1,170,test,2,female,Latino,,,,old,happy,male,,m,613.0,True,False,
31,mar09,1,171,test,2,male,Asian,,,,old,angry,male,,m,632.0,True,False,
31,mar09,1,172,test,2,male,Black,,,,new,,,,z,737.0,True,False,
31,mar09,1,173,test,2,male,Black,,,,old,neutral,female,,z,720.0,False,False,
31,mar09,1,174,test,2,female,White,,,,old,happy,male,,m,535.0,True,False,
31,mar09,1,175,test,2,female,Black,,,,new,,,,m,595.0,False,False,
31,mar09,1,176,test,2,male,Asian,,,,old,happy,male,,z,1109.0,False,False,
31,mar09,1,177,test,2,female,Asian,,,,old,angry,female,,m,772.0,True,False,
31,mar09,1,178,test,2,female,Latino,,,,new,,,,m,632.0,False,False,
31,mar09,1,179,test,2,male,Black,,,,old,neutral,female,,z,680.0,False,False,
31,mar09,1,180,test,2,male,White,,,,new,,,,z,729.0,True,False,
32,mar09,1,1,study,0,female,Asian,male,Black,neutral,,,,,z,940.0,True,False,
32,mar09,1,2,study,0,female,White,male,White,angry,,,,,z,601.0,True,False,
32,mar09,1,3,study,0,female,White,male,White,neutral,,,,,z,676.0,True,False,
32,mar09,1,4,study,0,male,Black,male,Black,angry,,,,,m,543.0,True,False,
32,mar09,1,5,study,0,male,White,female,Black,happy,,,,,m,660.0,True,False,
32,mar09,1,6,study,0,male,Asian,female,White,neutral,,,,,m,597.0,True,False,
32,mar09,1,7,study,0,female,Black,female,Black,neutral,,,,,z,1174.0,True,False,
32,mar09,1,8,study,0,female,Asian,female,Black,happy,,,,,z,900.0,True,False,
32,mar09,1,9,study,0,female,Black,female,White,neutral,,,,,z,1006.0,True,False,
32,mar09,1,10,study,0,female,Black,male,Black,neutral,,,,,z,1030.0,True,False,
32,mar09,1,11,study,0,male,Black,male,White,angry,,,,,m,871.0,True,False,
32,mar09,1,12,study,0,female,Latino,female,White,angry,,,,,z,887.0,True,False,
32,mar09,1,13,study,0,male,Asian,female,White,happy,,,,,m,948.0,True,False,
32,mar09,1,14,study,0,male,Black,female,Black,neutral,,,,,m,1009.0,True,False,
32,mar09,1,15,study,0,male,Black,male,Black,happy,,,,,m,971.0,True,False,
32,mar09,1,16,study,0,male,Latino,male,Black,happy,,,,,m,779.0,True,False,
32,mar09,1,17,study,0,male,Black,male,White,neutral,,,,,m,892.0,True,False,
32,mar09,1,18,study,0,female,Black,female,Black,happy,,,,,z,913.0,True,False,
32,mar09,1,19,study,0,male,Latino,male,White,neutral,,,,,m,905.0,True,False,
32,mar09,1,20,study,0,female,Latino,female,White,happy,,,,,z,1060.0,True,False,
32,mar09,1,21,study,0,male,Latino,male,Black,happy,,,,,m,855.0,True,False,
32,mar09,1,22,study,0,male,White,female,White,angry,,,,,m,794.0,True,False,
32,mar09,1,23,study,0,male,Black,male,White,angry,,,,,m,793.0,True,False,
32,mar09,1,24,study,0,male,Asian,male,Black,happy,,,,,m,950.0,True,False,
32,mar09,1,25,study,0,male,Asian,female,Black,neutral,,,,,m,832.0,True,False,
32,mar09,1,26,study,0,female,Latino,female,Black,angry,,,,,z,912.0,True,False,
32,mar09,1,27,study,0,female,White,male,Black,happy,,,,,z,1092.0,True,False,
32,mar09,1,28,study,0,female,Asian,male,White,happy,,,,,z,919.0,True,False,
32,mar09,1,29,study,0,female,Latino,female,White,neutral,,,,,z,1203.0,True,False,
32,mar09,1,30,study,0,female,Black,female,White,neutral,,,,,z,1009.0,True,False,
32,mar09,1,31,study,1,male,Latino,male,Black,happy,,,,,m,1016.0,True,False,
32,mar09,1,32,study,1,male,Asian,female,White,neutral,,,,,m,975.0,True,False,
32,mar09,1,33,study,1,male,White,male,Black,neutral,,,,,m,836.0,True,False,
32,mar09,1,34,study,1,male,Latino,male,Black,angry,,,,,m,823.0,True,False,
32,mar09,1,35,study,1,female,Latino,male,Black,angry,,,,,z,958.0,True,False,
32,mar09,1,36,study,1,female,Asian,male,White,happy,,,,,z,778.0,True,False,
32,mar09,1,37,study,1,female,Asian,male,Black,neutral,,,,,z,851.0,True,False,
32,mar09,1,38,study,1,male,Latino,female,Black,neutral,,,,,m,1188.0,True,False,
32,mar09,1,39,study,1,male,White,female,Black,angry,,,,,m,933.0,True,False,
32,mar09,1,40,study,1,male,Asian,female,White,happy,,,,,m,868.0,True,False,
32,mar09,1,41,study,1,female,Latino,male,White,happy,,,,,z,945.0,True,False,
32,mar09,1,42,study,1,male,White,female,Black,happy,,,,,m,956.0,True,False,
32,mar09,1,43,study,1,female,Black,female,White,angry,,,,,z,1091.0,True,False,
32,mar09,1,44,study,1,female,Asian,male,White,angry,,,,,z,1017.0,True,False,
32,mar09,1,45,study,1,male,White,female,White,angry,,,,,m,923.0,True,False,
32,mar09,1,46,study,1,male,Latino,male,Black,neutral,,,,,m,1005.0,True,False,
32,mar09,1,47,study,1,female,Black,female,Black,happy,,,,,z,974.0,True,False,
32,mar09,1,48,study,1,female,Asian,female,Black,angry,,,,,z,1117.0,True,False,
32,mar09,1,49,study,1,male,Black,female,Black,happy,,,,,m,1128.0,True,False,
32,mar09,1,50,study,1,female,White,male,Black,neutral,,,,,z,914.0,True,False,
32,mar09,1,51,study,1,female,White,female,Black,happy,,,,,z,1181.0,True,False,
32,mar09,1,52,study,1,female,Latino,male,Black,angry,,,,,z,1275.0,True,False,
32,mar09,1,53,study,1,female,Asian,male,Black,angry,,,,,z,805.0,True,False,
32,mar09,1,54,study,1,male,Black,female,Black,angry,,,,,m,871.0,True,False,
32,mar09,1,55,study,1,female,Black,male,White,happy,,,,,z,983.0,True,False,
32,mar09,1,56,study,1,female,Latino,female,White,angry,,,,,z,910.0,True,False,
32,mar09,1,57,study,1,male,Latino,male,Black,angry,,,,,m,1127.0,True,False,
32,mar09,1,58,study,1,male,Latino,male,Black,neutral,,,,,m,1006.0,True,False,
32,mar09,1,59,study,1,male,Black,female,Black,angry,,,,,m,884.0,True,False,
32,mar09,1,60,study,1,female,Latino,female,White,neutral,,,,,z,871.0,True,False,
32,mar09,1,61,test,0,male,Black,,,,old,angry,male,,z,1165.0,False,False,
32,mar09,1,62,test,0,male,Black,,,,old,angry,male,,z,1340.0,False,False,
32,mar09,1,63,test,0,female,White,,,,new,,,,z,1252.0,True,False,
32,mar09,1,64,test,0,male,Asian,,,,old,happy,female,,z,857.0,False,False,
32,mar09,1,65,test,0,female,Asian,,,,old,angry,male,,m,1245.0,True,False,
32,mar09,1,66,test,0,female,White,,,,new,,,,z,1311.0,True,False,
32,mar09,1,67,test,0,female,Asian,,,,new,,,,z,1328.0,True,False,
32,mar09,1,68,test,0,female,Asian,,,,old,angry,male,,z,1297.0,False,False,
32,mar09,1,69,test,0,female,Black,,,,new,,,,m,1354.0,False,False,
32,mar09,1,70,test,0,female,Black,,,,new,,,,z,1188.0,True,False,
32,mar09,1,71,test,0,female,White,,,,old,angry,male,,z,1161.0,False,False,
32,mar09,1,72,test,0,male,Latino,,,,new,,,,z,1192.0,True,False,
32,mar09,1,73,test,0,male,Latino,,,,new,,,,z,1407.0,True,False,
32,mar09,1,74,test,0,male,White,,,,old,angry,female,,z,772.0,False,False,
32,mar09,1,75,test,0,female,White,,,,old,happy,female,,m,1365.0,True,False,
32,mar09,1,76,test,0,male,Asian,,,,new,,,,z,1300.0,True,False,
32,mar09,1,77,test,0,female,Asian,,,,old,angry,female,,m,1193.0,True,False,
32,mar09,1,78,test,0,male,Latino,,,,old,neutral,male,,m,825.0,True,False,
32,mar09,1,79,test,0,male,Asian,,,,new,,,,z,976.0,True,False,
32,mar09,1,80,test,0,female,Black,,,,new,,,,z,1158.0,True,False,
32,mar09,1,81,test,0,female,Asian,,,,new,,,,z,1067.0,True,False,
32,mar09,1,82,test,0,male,Latino,,,,old,happy,male,,m,1126.0,True,False,
32,mar09,1,83,test,0,female,White,,,,old,neutral,male,,m,1407.0,True,False,
32,mar09,1,84,test,0,female,Black,,,,old,neutral,female,,z,992.0,False,False,
32,mar09,1,85,test,0,female,Black,,,,old,happy,male,,z,1002.0,False,False,
32,mar09,1,86,test,0,male,Latino,,,,new,,,,z,1056.0,True,False,
32,mar09,1,87,test,0,male,Black,,,,old,angry,female,,m,792.0,True,False,
32,mar09,1,88,test,0,female,Black,,,,new,,,,m,1195.0,False,False,
32,mar09,1,89,test,0,male,White,,,,new,,,,z,1054.0,True,False,
32,mar09,1,90,test,0,male,Latino,,,,old,angry,male,,m,1105.0,True,False,
32,mar09,1,91,test,0,female,Latino,,,,old,angry,female,,z,1004.0,False,False,
32,mar09,1,92,test,0,female,White,,,,new,,,,z,997.0,True,False,
32,mar09,1,93,test,0,male,White,,,,new,,,,z,1005.0,True,False,
32,mar09,1,94,test,0,male,Black,,,,new,,,,z,1137.0,True,False,
32,mar09,1,95,test,0,male,White,,,,new,,,,z,1257.0,True,False,
32,mar09,1,96,test,0,male,White,,,,old,happy,female,,m,1315.0,True,False,
32,mar09,1,97,test,0,female,White,,,,new,,,,z,1400.0,True,False,
32,mar09,1,98,test,0,male,Asian,,,,new,,,,z,1117.0,True,False,
32,mar09,1,99,test,0,female,Asian,,,,old,neutral,male,,z,1191.0,False,False,
32,mar09,1,100,test,0,male,White,,,,new,,,,z,1047.0,True,False,
32,mar09,1,101,test,1,female,Black,,,,new,,,,z,1158.0,True,False,
32,mar09,1,102,test,1,female,Black,,,,old,neutral,female,,m,919.0,True,False,
32,mar09,1,103,test,1,male,White,,,,new,,,,m,1021.0,False,False,
32,mar09,1,104,test,1,male,Latino,,,,old,neutral,female,,z,1128.0,False,False,
32,mar09,1,105,test,1,male,White,,,,new,,,,m,1248.0,False,False,
32,mar09,1,106,test,1,male,Black,,,,old,happy,male,,m,914.0,True,False,
32,mar09,1,107,test,1,female,Black,,,,old,neutral,female,,z,1948.0,False,False,
32,mar09,1,108,test,1,female,Asian,,,,old,neutral,male,,m,1702.0,True,False,
32,mar09,1,109,test,1,female,Latino,,,,old,angry,female,,z,1104.0,False,False,
32,mar09,1,110,test,1,female,Black,,,,new,,,,z,1465.0,True,False,
32,mar09,1,111,test,1,male,Latino,,,,old,angry,male,,z,893.0,False,False,
32,mar09,1,112,test,1,male,Asian,,,,old,neutral,female,,z,1097.0,False,False,
32,mar09,1,113,test,1,male,White,,,,old,happy,female,,m,754.0,True,False,
32,mar09,1,114,test,1,female,White,,,,old,neutral,male,,z,1102.0,False,False,
32,mar09,1,115,test,1,female,Latino,,,,old,angry,male,,z,948.0,False,False,
32,mar09,1,116,test,1,female,Black,,,,old,angry,female,,m,851.0,True,False,
32,mar09,1,117,test,1,female,Asian,,,,new,,,,m,1402.0,False,False,
32,mar09,1,118,test,1,male,Black,,,,old,angry,male,,z,1032.0,False,False,
32,mar09,1,119,test,1,male,White,,,,new,,,,z,1095.0,True,False,
32,mar09,1,120,test,1,female,Latino,,,,old,happy,male,,z,856.0,False,False,
32,mar09,1,121,test,1,female,Latino,,,,old,neutral,female,,m,887.0,True,False,
32,mar09,1,122,test,1,female,Latino,,,,old,neutral,female,,z,969.0,False,False,
32,mar09,1,123,test,1,female,White,,,,old,happy,male,,z,822.0,False,False,
32,mar09,1,124,test,1,male,Latino,,,,new,,,,z,863.0,True,False,
32,mar09,1,125,test,1,male,Black,,,,old,happy,female,,z,1040.0,False,False,
32,mar09,1,126,test,1,male,Black,,,,old,neutral,male,,m,852.0,True,False,
32,mar09,1,127,test,1,male,White,,,,old,angry,female,,z,1023.0,False,False,
32,mar09,1,128,test,1,male,Asian,,,,new,,,,z,1400.0,True,False,
32,mar09,1,129,test,1,male,White,,,,new,,,,m,1297.0,False,False,
32,mar09,1,130,test,1,female,Latino,,,,new,,,,z,1190.0,True,False,
32,mar09,1,131,test,1,female,Asian,,,,new,,,,z,1241.0,True,False,
32,mar09,1,132,test,1,female,Latino,,,,old,angry,male,,z,928.0,False,False,
32,mar09,1,133,test,1,female,Latino,,,,old,happy,female,,m,1655.0,True,False,
32,mar09,1,134,test,1,male,Latino,,,,old,happy,male,,z,1713.0,False,False,
32,mar09,1,135,test,1,female,White,,,,new,,,,z,1747.0,True,False,
32,mar09,1,136,test,1,male,White,,,,old,angry,female,,z,1551.0,False,False,
32,mar09,1,137,test,1,male,Black,,,,new,,,,m,1134.0,False,False,
32,mar09,1,138,test,1,female,Black,,,,old,happy,female,,,,False,True,
32,mar09,1,139,test,1,male,White,,,,new,,,,z,1898.0,True,False,
32,mar09,1,140,test,1,male,Black,,,,new,,,,z,1222.0,True,False,
32,mar09,1,141,test,2,female,Asian,,,,new,,,,m,1323.0,False,False,
32,mar09,1,142,test,2,female,Asian,,,,old,happy,male,,z,1627.0,False,False,
32,mar09,1,143,test,2,female,White,,,,new,,,,z,1714.0,True,False,
32,mar09,1,144,test,2,female,Black,,,,new,,,,z,1058.0,True,False,
32,mar09,1,145,test,2,male,White,,,,new,,,,m,1046.0,False,False,
32,mar09,1,146,test,2,male,Asian,,,,new,,,,z,1138.0,True,False,
32,mar09,1,147,test,2,female,Black,,,,old,happy,female,,m,1079.0,True,False,
32,mar09,1,148,test,2,male,Black,,,,new,,,,z,1355.0,True,False,
32,mar09,1,149,test,2,male,Asian,,,,old,neutral,female,,m,1103.0,True,False,
32,mar09,1,150,test,2,male,Black,,,,new,,,,z,1532.0,True,False,
32,mar09,1,151,test,2,female,Latino,,,,new,,,,z,1223.0,True,False,
32,mar09,1,152,test,2,male,Black,,,,new,,,,z,1527.0,True,False,
32,mar09,1,153,test,2,female,Asian,,,,old,happy,female,,m,1229.0,True,False,
32,mar09,1,154,test,2,male,Asian,,,,old,happy,female,,z,1020.0,False,False,
32,mar09,1,155,test,2,female,White,,,,new,,,,z,1905.0,True,False,
32,mar09,1,156,test,2,female,Asian,,,,new,,,,m,1110.0,False,False,
32,mar09,1,157,test,2,male,White,,,,old,neutral,male,,z,1107.0,False,False,
32,mar09,1,158,test,2,male,Latino,,,,old,neutral,male,,z,1087.0,False,False,
32,mar09,1,159,test,2,male,White,,,,new,,,,z,1459.0,True,False,
32,mar09,1,160,test,2,male,Latino,,,,old,neutral,male,,z,1200.0,False,False,
32,mar09,1,161,test,2,female,White,,,,new,,,,z,1329.0,True,False,
32,mar09,1,162,test,2,male,Asian,,,,old,happy,male,,m,1071.0,True,False,
32,mar09,1,163,test,2,male,Latino,,,,old,happy,male,,z,1147.0,False,False,
32,mar09,1,164,test,2,female,Black,,,,new,,,,m,1050.0,False,False,
32,mar09,1,165,test,2,female,Latino,,,,old,angry,female,,z,1263.0,False,False,
32,mar09,1,166,test,2,female,Black,,,,new,,,,z,1397.0,True,False,
32,mar09,1,167,test,2,female,Black,,,,old,neutral,male,,z,2022.0,False,False,
32,mar09,1,168,test,2,female,Latino,,,,new,,,,m,1867.0,False,False,
32,mar09,1,169,test,2,male,Asian,,,,old,neutral,female,,m,994.0,True,False,
32,mar09,1,170,test,2,male,White,,,,new,,,,z,1019.0,True,False,
32,mar09,1,171,test,2,female,Asian,,,,old,happy,male,,m,1143.0,True,False,
32,mar09,1,172,test,2,female,Latino,,,,new,,,,z,974.0,True,False,
32,mar09,1,173,test,2,female,White,,,,new,,,,z,973.0,True,False,
32,mar09,1,174,test,2,male,Black,,,,old,neutral,female,,m,1530.0,True,False,
32,mar09,1,175,test,2,male,Black,,,,old,angry,female,,z,1093.0,False,False,
32,mar09,1,176,test,2,male,Asian,,,,new,,,,z,1338.0,True,False,
32,mar09,1,177,test,2,female,Black,,,,new,,,,z,1376.0,True,False,
32,mar09,1,178,test,2,female,Black,,,,new,,,,z,1316.0,True,False,
32,mar09,1,179,test,2,male,Asian,,,,new,,,,z,1112.0,True,False,
32,mar09,1,180,test,2,male,White,,,,new,,,,m,1188.0,False,False,
33,mar09,1,1,study,0,male,Black,male,Black,neutral,,,,,,,False,True,
33,mar09,1,2,study,0,female,Latino,male,White,angry,,,,,m,755.0,False,False,
33,mar09,1,3,study,0,female,White,male,White,angry,,,,,z,1949.0,True,False,
33,mar09,1,4,study,0,male,Latino,male,Black,angry,,,,,m,1451.0,True,False,
33,mar09,1,5,study,0,female,Asian,female,Black,angry,,,,,z,1322.0,True,False,
33,mar09,1,6,study,0,female,Black,male,Black,angry,,,,,z,1209.0,True,False,
33,mar09,1,7,study,0,female,Black,male,White,neutral,,,,,z,1636.0,True,False,
33,mar09,1,8,study,0,male,White,male,White,happy,,,,,m,977.0,True,False,
33,mar09,1,9,study,0,male,White,female,White,happy,,,,,m,2029.0,True,False,
33,mar09,1,10,study,0,male,Black,female,White,neutral,,,,,m,1122.0,True,False,
33,mar09,1,11,study,0,male,Black,male,White,happy,,,,,m,714.0,True,False,
33,mar09,1,12,study,0,female,White,male,Black,happy,,,,,z,989.0,True,False,
33,mar09,1,13,study,0,female,White,male,White,angry,,,,,z,1917.0,True,False,
33,mar09,1,14,study,0,male,Black,male,Black,happy,,,,,m,731.0,True,False,
